species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Hop latent viroid	E	Saenger	X07397	NC_003611	Complete genome			NULL	hop latent viroid	HLVd	NULL	1	202204513	plants	ssRNA	4979
Coleus blumei viroid 1	E	Spieker	X52960	NC_003681	Complete genome			NULL	Coleus blumei viroid 1	CbVd1	NULL	1	202204515	plants	ssRNA	4980
Coleus blumei viroid 2	E	RL	X95365	NC_003682	Complete genome			NULL	Coleus blumei viroid 2	CbVd2	NULL	1	202204516	plants	ssRNA	4981
Barley yellow mosaic virus	E	Yancheng	RNA1: AJ132268; RNA2: AJ132269	NC_002991; NC_002990	Complete genome			NULL	barley yellow mosaic virus	BaYMV	NULL	1	202204537	plants	ssRNA(+)	4996
Oat mosaic virus	E	Cranbrook	RNA1: AJ306718; RNA2: AJ306719	NC_004017; NC_004016	Complete genome			NULL	oat mosaic virus	OMV	NULL	1	202204538	plants	ssRNA(+)	4997
Rice necrosis mosaic virus	E	Ka-1	RNA1: LC055681; RNA2: LC060925	NC_028145; NC_028144	Complete genome			NULL	rice necrosis mosaic virus	RNMV	NULL	1	202204539	plants	ssRNA(+)	4998
Wheat spindle streak mosaic virus	E	South	RNA1: MH645040; RNA2: MH645042	NC_040508; NC_040507	Complete genome			NULL	wheat spindle streak mosaic virus	WSSMV	NULL	1	202204540	plants	ssRNA(+)	4999
Wheat spindle streak mosaic virus	A			NULL	NULL	OH-1	RNA1: MN046368; RNA2: MN046369	Complete genome	wheat spindle streak mosaic virus	WSSMV	NULL	2	202204540	plants	ssRNA(+)	5000
Wheat yellow mosaic virus	E	JA	RNA1: D86634; RNA2: D86635	NC_002350; NC_002349	Complete genome			NULL	wheat yellow mosaic virus	WYMV	NULL	1	202204541	plants	ssRNA(+)	5001
Cassava brown streak virus	E	KOR6	GU563327	NC_012698	Complete genome			NULL	cassava brown streak virus	CBSV	NULL	1	202204543	plants	ssRNA(+)	5002
Cucumber vein yellowing virus	E	ALM32	AY578085	NC_006941	Complete genome			NULL	cucumber vein yellowing virus	CVYV	NULL	1	202204544	plants	ssRNA(+)	5003
Squash vein yellowing virus	E	FL	EU259611	NC_010521	Complete genome			NULL	squash vein yellowing virus	SqVYV	NULL	1	202204545	plants	ssRNA(+)	5004
Sweet potato mild mottle virus	E	EA	Z73124	NC_003797	Complete coding genome			NULL	sweet potato mild mottle virus	SPMMV	NULL	1	202204546	plants	ssRNA(+)	5005
Tomato mild mottle virus	E	Ethiopia	HE600072	NC_038920	Complete genome			NULL	tomato mild mottle virus	TMMoV	NULL	1	202204547	plants	ssRNA(+)	5006
Tomato mild mottle virus	A			NULL	NULL	Israel	HQ840786	Complete genome	eggplant mild leaf mottle virus	EMLMV	NULL	2	202204547	plants	ssRNA(+)	5007
Ugandan cassava brown streak virus	E	UG	HM181930	NC_014791	Complete genome			NULL	Ugandan cassava brown streak virus	UCBSV	NULL	1	202204548	plants	ssRNA(+)	5008
Ugandan cassava brown streak virus	A			NULL	NULL	UG	FJ185044	Complete genome	Ugandan cassava brown streak virus	UCBSV	NULL	2	202204548	plants	ssRNA(+)	5009
Alpinia mosaic virus	E	TW	AF499025	NC_043132	Partial genome			NULL	Alpinia mosaic virus	AlpMV	NULL	1	202204550	plants	ssRNA(+)	5010
Paramecium bursaria Chlorella virus AL1A	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus AL1A	PbCVAL1A	NULL	1	202204297	algae	dsDNA	4792
Paramecium bursaria Chlorella virus AL2A	E		AY338213	NULL	Partial genome			NULL	Paramecium bursaria Chlorella virus AL2A	PbCVAL2A	NULL	1	202204298	algae	dsDNA	4793
Paramecium bursaria Chlorella virus BJ2C	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus BJ2C	PbCVBJ2C	NULL	1	202204299	algae	dsDNA	4794
Paramecium bursaria Chlorella virus CA4A	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus CA4A	PbCVCA4A	NULL	1	202204300	algae	dsDNA	4795
Paramecium bursaria Chlorella virus CA4B	E		AY338217	NULL	Partial genome			NULL	Paramecium bursaria Chlorella virus CA4B	PbCVCA4B	NULL	1	202204301	algae	dsDNA	4796
Paramecium bursaria Chlorella virus IL3A	E	IL3A	AY857869	NC_038550	Partial genome			NULL	Paramecium bursaria Chlorella virus IL3A	PbCV8IL3A	NULL	1	202204302	algae	dsDNA	4797
Paramecium bursaria Chlorella virus NC1A	E		M96366; X06618	NC_043234; NC_043233	Partial genome			NULL	Paramecium bursaria Chlorella virus NC1A	PbCVNC1A	NULL	1	202204303	algae	dsDNA	4798
Paramecium bursaria Chlorella virus NE8A	E		AY338215	NULL	Partial genome			NULL	Paramecium bursaria Chlorella virus NE8A	PbCVNE8A	NULL	1	202204304	algae	dsDNA	4799
Paramecium bursaria Chlorella virus NY2A	E	NY-2A	DQ491002	NC_009898	Complete genome			NULL	Paramecium bursaria Chlorella virus NY2A	PbCVNY2A	NULL	1	202204305	algae	dsDNA	4800
Paramecium bursaria Chlorella virus NYs1	E		JX997183; AF062394	NC_043236; NC_043235	Partial genome			NULL	Paramecium bursaria Chlorella virus NYs1	PbCVNVs1	NULL	1	202204306	algae	dsDNA	4801
Paramecium bursaria Chlorella virus SC1A	E	SC-1A	U65738; U65739; U65737; U65736; AY338214	NC_043241; NC_043240; NC_043239; NC_043237; NC_043238	Partial genome			NULL	Paramecium bursaria Chlorella virus SC1A	PbCVSC1A	NULL	1	202204307	algae	dsDNA	4802
Paramecium bursaria Chlorella virus XY6E	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus XY6E	PbCVXY6E	NULL	1	202204308	algae	dsDNA	4803
Paramecium bursaria Chlorella virus XZ3A	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus XZ3A	PbCVXZ3A	NULL	1	202204309	algae	dsDNA	4804
Paramecium bursaria Chlorella virus XZ4A	E				No entry in Genbank			NULL	Paramecium bursaria Chlorella virus XZ4A	PbCVXZ4A	NULL	1	202204310	algae	dsDNA	4805
Paramecium bursaria Chlorella virus XZ4C	E		AY338220	NULL	Partial genome			NULL	Paramecium bursaria Chlorella virus XZ4C	PbCVXZ4C	NULL	1	202204311	algae	dsDNA	4806
Emiliania huxleyi virus 86	E		AJ890364	NC_007346	Complete genome			NULL	Emiliania huxleyi virus 86	EhV86	NULL	1	202204313	algae	dsDNA	4807
Ectocarpus fasciculatus virus a	E	63124	AF009626	NC_043128	Partial genome			NULL	Ectocarpus fasciculatus virus a	EfVa	NULL	1	202204315	algae	dsDNA	4808
Ectocarpus siliculosus virus 1	E		AF204951	NC_002687	Complete genome			NULL	Ectocarpus siliculosus virus 1	EsV1	NULL	1	202204316	algae	dsDNA	4809
Ectocarpus siliculosus virus a	E				No entry in Genbank			NULL	Ectocarpus siliculosus virus a	EsVa	NULL	1	202204317	algae	dsDNA	4810
Feldmannia irregularis virus a	E	FirrV-1	AY225135; AY225148; AY225147; AY225146; AY225145; AY225144; AY225143; AY225142; AY225140; AY225139; AY225138; AY225137; AY225136; AY225134; AY225133; AY225141	NC_043254; NC_043252; NC_043257; NC_043256; NC_043255; NC_043253; NC_043251; NC_043250; NC_043249; NC_043248; NC_043247; NC_043246; NC_043245; NC_043244; NC_043243; NC_043242	Partial genome			NULL	Feldmannia irregularis virus a	FiVa	NULL	1	202204318	algae	dsDNA	4811
Micromonas pusilla virus SP1	E	SP1	JF974320	NC_043129	Partial genome			NULL	Micromonas pusilla virus SP1	MpVSP1	NULL	1	202204325	algae	dsDNA	4817
Ostreococcus tauri virus OtV5	E		EU304328	NC_010191	Complete genome			NULL	Ostreococcus tauri virus OtV5	OtV5	NULL	1	202204326	algae	dsDNA	4818
Chrysochromulina brevifilum virus PW1	E		U32983	NC_043130	Partial genome			NULL	Chrysochromulina brevifilum virus PW1	CbVPW1	NULL	1	202204328	algae	dsDNA	4819
Heterosigma akashiwo virus 01	E	HAV53	KX008963	NC_038553	Complete genome			NULL	Heterosigma akashiwo virus 01	HaV01	NULL	1	202204330	algae	dsDNA	4820
Orthopicobirnavirus hominis	E	Hy005102	RNA1: AB186897; RNA2: AB186898	NC_007027; NC_007026	Complete genome			NULL	human picobirnavirus	HPBV	NULL	1	202204334	vertebrates	dsRNA	4821
Orthopicobirnavirus hominis	A			NULL	NULL	1-CHN-97	RNA2: AF246939	Partial genome	human picobirnavirus	HPBV	NULL	2	202204334	vertebrates	dsRNA	4822
Orthopicobirnavirus hominis	A			NULL	NULL	4-GA-91	RNA2: AF246940	Partial genome	human picobirnavirus	HPBV	NULL	3	202204334	vertebrates	dsRNA	4823
Plasmavirus L2	E		L13696	NC_001447	Complete genome			NULL	Acholeplasma phage L2	AVL2	NULL	1	202204339	bacteria	dsDNA	4824
Alphapleolipovirus HHPV1	E		GU321093	NC_013758	Complete genome			NULL	Haloarcula hispanica pleomorphic virus 1	HHPV-1	NULL	1	202204342	archaea	dsDNA	4825
Alphapleolipovirus HHPV2	E		KF056323	NC_023592	Complete genome			NULL	Haloarcula hispanica pleomorphic virus 2	HHPV-2	NULL	1	202204343	archaea	ssDNA	4826
Alphapleolipovirus HRPV1	E		FJ685651	NC_012558	Complete genome			NULL	Halorubrum pleomorphic virus 1	HRPV-1	NULL	1	202204344	archaea	ssDNA	4827
Alphapleolipovirus HRPV2	E		JN882264	NC_017087	Complete genome			NULL	Halorubrum pleomorphic virus 2	HRPV-2	NULL	1	202204345	archaea	ssDNA	4828
Alphapleolipovirus HRPV6	E		JN882266	NC_017089	Complete genome			NULL	Halorubrum pleomorphic virus 6	HRPV-6	NULL	1	202204346	archaea	ssDNA	4829
Betapleolipovirus HGPV1	E		JN882267	NC_017090	Complete genome			NULL	Halogeometricum pleomorphic virus 1	HGPV-1	NULL	1	202204348	archaea	dsDNA	4830
Betapleolipovirus HRPV3	E		JN882265	NC_017088	Complete genome			NULL	Halorubrum pleomorphic virus 3	HRPV-3	NULL	1	202204349	archaea	dsDNA	4831
Gammapleolipovirus His2	E		AF191797	NC_007918	Complete genome			NULL	His2 virus	His2	NULL	1	202204351	archaea	dsDNA	4832
Bracoviriform crassicornis	E				No entry in Genbank			NULL	Apanteles crassicornis bracovirus	AcBV	NULL	1	202204355	invertebrates	dsDNA	4833
Bracoviriform fumiferanae	E				No entry in Genbank			NULL	Apanteles fumiferanae bracovirus	AfBV	NULL	1	202204356	invertebrates	dsDNA	4834
Bracoviriform argentifrontis	E				No entry in Genbank			NULL	Ascogaster argentifrons bracovirus	AaBV	NULL	1	202204357	invertebrates	dsDNA	4835
Bracoviriform quadridentatae	E				No entry in Genbank			NULL	Ascogaster quadridentata bracovirus	AqBV	NULL	1	202204358	invertebrates	dsDNA	4836
Bracoviriform nigricipitis	E		Y19010; AJ440973	NC_055109; NC_055110	Partial genome			NULL	Cardiochiles nigriceps bracovirus	CnBV	NULL	1	202204359	invertebrates	dsDNA	4837
Bracoviriform altitudinis	E				No entry in Genbank			NULL	Chelonus altitudinis bracovirus	CalBV	NULL	1	202204360	invertebrates	dsDNA	4838
Bracoviriform blackburni	E				No entry in Genbank			NULL	Chelonus blackburni bracovirus	CbBV	NULL	1	202204361	invertebrates	dsDNA	4839
Bracoviriform inaniti	E		AM261425; Z31378; Z58828; AM261426; AM850133; AM850132; AM850131; AM261424; AM261421; AM261420; AM261419; AM261418; AM261417; AJ627175; AM261423; AM261422; AJ278677; AJ319654	NC_043274; NC_043273; NC_043272; NC_043271; NC_043270; NC_043269; NC_043268; NC_043267; NC_043266; NC_043265; NC_043264; NC_043262; NC_043260; NC_043259; NC_043258; NC_005165; NC_043263; NC_043261	Partial genome			NULL	Chelonus inanitus bracovirus	CinaBV	NULL	1	202204362	invertebrates	dsDNA	4840
Bracoviriform insularis	E				No entry in Genbank			NULL	Chelonus insularis bracovirus	CinsBV	NULL	1	202204363	invertebrates	dsDNA	4841
Bracoviriform curvimaculati	E				No entry in Genbank			NULL	Chelonus nr. curvimaculatus bracovirus	CcBV	NULL	1	202204364	invertebrates	dsDNA	4842
Bracoviriform texani	E				No entry in Genbank			NULL	Chelonus texanus bracovirus	CtBV	NULL	1	202204365	invertebrates	dsDNA	4843
Bracoviriform congregatae	E		C1: AJ632304; C2: AJ632305; C3: AJ632306; C4: AJ632307; C5: AJ632308; C6: AJ632309; C7: AJ632310; C8: AJ632311; C9: AJ632312; C10: AJ632313; C11: AJ632314; C12: AJ632315; C13: AJ632316; C14: AJ632317; C15: AJ632318; C17: AJ632319; C18: AJ632320; C19: AJ632321; C20: AJ632322; C21: AJ632323; C22: AJ632324; C23: AJ632325; C25: AJ632326; C26: AJ632327; C30: AJ632328; C31: AJ632329; C32: AJ632330; C33: AJ632331; C35: AJ632332; C36: AJ632333	NC_006633; NC_006634; NC_006635; NC_006638; NC_006639; NC_006640; NC_006642; NC_006644; NC_006646; NC_006649; NC_006650; NC_006662; NC_006661; NC_006660; NC_006659; NC_006658; NC_006657; NC_006656; NC_006655; NC_006654; NC_006653; NC_006652; NC_006651; NC_006648; NC_006647; NC_006645; NC_006643; NC_006641; NC_006637; NC_006636	Complete genome			NULL	Cotesia congregata bracovirus	CcBV	NULL	1	202204366	invertebrates	dsDNA	4844
Bracoviriform flavipedis	E		EU493302; EU493299; FM864284; FM864281; FM864273; FM864255; FM864236; FM864231; EU493301; EU493300; EU493298; EU493297	NC_043282; NC_043281; NC_043278; NC_043277; NC_043276; NC_043275; NC_043286; NC_043285; NC_043284; NC_043283; NC_043280; NC_043279	Partial genome			NULL	Cotesia flavipes bracovirus	CfBV	NULL	1	202204367	invertebrates	dsDNA	4845
Bracoviriform glomeratae	E	Andong	FJ713018; FJ713019; FJ713017; EU493330; EU493329; EU493328; EU493327; FM864278; FM864274; FM864267; FM864229; DQ844603; DQ839631; DQ839630	NC_043300; NC_043298; NC_043297; NC_043296; NC_043295; NC_043294; NC_043292; NC_043290; NC_043288; NC_043287; NC_043299; NC_043293; NC_043291; NC_043289	Partial genome			NULL	Cotesia glomerata bracovirus	CgBV	NULL	1	202204368	invertebrates	dsDNA	4846
Bracoviriform hyphantriae	E				No entry in Genbank			NULL	Cotesia hyphantriae bracovirus	ChBV	NULL	1	202204369	invertebrates	dsDNA	4847
Bracoviriform kariyai	E		EU493326	NC_043131	Partial genome			NULL	Cotesia kariyai bracovirus	CkBV	NULL	1	202204370	invertebrates	dsDNA	4848
Bracoviriform marginiventris	E		FM864288; FM864275; FM864266; FM864252	NC_043304; NC_043303; NC_043302; NC_043301	Partial genome			NULL	Cotesia marginiventris bracovirus	CmaBV	NULL	1	202204371	invertebrates	dsDNA	4849
Bracoviriform melanoscelae	E		EU493307; FM864307	NC_043306; NC_043305	Partial genome			NULL	Cotesia melanoscela bracovirus	CmeBV	NULL	1	202204372	invertebrates	dsDNA	4850
Bracoviriform rubeculae	E		EU493321; FM864290; FM864265; FM864263; FM864261; FM864251; FM864233; FM864260	NC_043375; NC_043381; NC_043380; NC_043379; NC_043378; NC_043377; NC_043376; NC_043374	Partial genome			NULL	Cotesia rubecula bracovirus	CrBV	NULL	1	202204373	invertebrates	dsDNA	4851
Bracoviriform schaeferi	E				No entry in Genbank			NULL	Cotesia schaeferi bracovirus	CsBV	NULL	1	202204374	invertebrates	dsDNA	4852
Bracoviriform facetosae	E		EU001285; EU001284; EU001283; EU001282; EU001281; EU001280; EU001279; EU001278; EU001277; EU001276; EU001275; EU001274; EU001273; EU001272; EU001271; EU001270; EU001269; EU001268; EU001267; EU001266; EU001265; EU001264; EU001263; EU001262; EU001261; EU001260; EU001259; EF710642; EF710638	NC_043335; NC_043334; NC_043333; NC_043332; NC_043331; NC_043330; NC_043329; NC_043328; NC_043327; NC_043326; NC_043325; NC_043324; NC_043323; NC_043322; NC_043321; NC_043320; NC_043319; NC_043318; NC_043317; NC_043316; NC_043315; NC_043314; NC_043313; NC_043312; NC_043311; NC_043310; NC_043309; NC_043308; NC_043307	Partial genome			NULL	Diolcogaster facetosa bracovirus	DfBV	NULL	1	202204375	invertebrates	dsDNA	4853
Bracoviriform flavicoxis	E				No entry in Genbank			NULL	Glyptapanteles flavicoxis bracovirus	GflBV	NULL	1	202204376	invertebrates	dsDNA	4854
Bracoviriform indiense	E		EF051512; EF051511; EF051510; EF051509; EF051508; EF051507; EF051506; EF051505; AY871265; EU001258; EU001257; EU001256; EU001255; EU001254; EU001253; EU001252; EU001251; EU001250; EU001249; EU001248; EU001247; EU001246; EU001245; EU001244; EU001243; AF414846; AF414845	NC_043362; NC_043361; NC_043360; NC_043359; NC_043358; NC_043357; NC_043356; NC_043355; NC_043354; NC_043353; NC_043352; NC_043351; NC_043350; NC_043349; NC_043348; NC_043347; NC_043346; NC_043345; NC_043344; NC_043343; NC_043342; NC_043341; NC_043340; NC_043339; NC_043338; NC_043337; NC_043336	Partial genome			NULL	Glyptapanteles indiensis bracovirus	GiBV	NULL	1	202204377	invertebrates	dsDNA	4855
Bracoviriform liparidis	E				No entry in Genbank			NULL	Glyptapanteles liparidis bracovirus	GlBV	NULL	1	202204378	invertebrates	dsDNA	4856
Bracoviriform canadense	E				No entry in Genbank			NULL	Hypomicrogaster canadensis bracovirus	HcBV	NULL	1	202204379	invertebrates	dsDNA	4857
Bracoviriform ectdytolophae	E				No entry in Genbank			NULL	Hypomicrogaster ectdytolophae bracovirus	HcEV	NULL	1	202204380	invertebrates	dsDNA	4858
Bracoviriform croceipedis	E				No entry in Genbank			NULL	Microplitis croceipes bracovirus	McBV	NULL	1	202204381	invertebrates	dsDNA	4859
Bracoviriform demolitoris	E		SegA: AY842013; SegB: AY848690; SegC: AY875681; SegD: AY875683; SegE: AY875680; SegF: AY875682; SegG: AY875684; SegH: AY875685; SegI: AY887894; SegJ: AY875686; SegK: AY875687; SegL: AY875690; SegM: AY875688; SegN: AY875689; SegO: DQ000240	NC_007030; NC_007044; NC_007041; NC_007040; NC_007039; NC_007038; NC_007037; NC_007036; NC_007035; NC_007034; NC_007033; NC_007032; NC_007031; NC_007029; NC_007028	Complete genome			NULL	Microplitis demolitor bracovirus	MdBV	NULL	1	202204382	invertebrates	dsDNA	4860
Bracoviriform flavitestaceae	E				No entry in Genbank			NULL	Phanerotoma flavitestacea bracovirus	PfBV	NULL	1	202204383	invertebrates	dsDNA	4861
Bracoviriform ornigis	E				No entry in Genbank			NULL	Pholetesor ornigis bracovirus	PoBV	NULL	1	202204384	invertebrates	dsDNA	4862
Bracoviriform paleacritae	E				No entry in Genbank			NULL	Protapanteles paleacritae bracovirus	PpBV	NULL	1	202204385	invertebrates	dsDNA	4863
Ichnoviriform rostralis	E				No entry in Genbank			NULL	Tranosema rostrale bracovirus	TrBV	NULL	1	202204386	invertebrates	dsDNA	4864
Ichnoviriform aprilis	E				No entry in Genbank			NULL	Campoletis aprilis ichnovirus	CaIV	NULL	1	202204388	invertebrates	dsDNA	4865
Ichnoviriform flavicinctae	E				No entry in Genbank			NULL	Campoletis flavicincta ichnovirus	CfIV	NULL	1	202204389	invertebrates	dsDNA	4866
Ichnoviriform tenuifemoris	E				No entry in Genbank			NULL	Synetaeris tenuifemur ichnovirus	StIV	NULL	1	202204408	invertebrates	dsDNA	4885
Alphapolyomavirus acelebensis	E	5b-2	AB972940	NC_038554	Complete genome			NULL	bat polyomavirus 5b2	BatPyV5b-2	NULL	1	202204412	vertebrates	dsDNA	4886
Ichnoviriform sonorense	E	Texas A&M	SegA2: AF411011; SegB: AF362508; SegC: AF362507; SegD: AF361869; SegE: AF362509; SegF: AF361488; SegG: AF362510; SegG2: AF362511; SegH: AF362512; SegI: AF362513; SegI2: AF362516; SegJ: AF362514; SegL: AF362515; SegM: AF362517; SegN: AY029394; SegO1: AY029395; SegP: AY029396; SegQ: AF361487; SegT: AY029397; SegU: AY029398; SegV: U41655; SegW: AF004378; SegZ: AY029400	NC_008007; NC_008008; NC_008006; NC_008005; NC_008004; NC_008002; NC_008001; NC_008000; NC_007999; NC_007998; NC_007996; NC_007995; NC_007994; NC_007993; NC_007992; NC_007991; NC_007990; NC_007989; NC_007988; NC_007987; NC_007986; NC_007985; NC_008003	Complete genome			NULL	Campoletis sonorensis ichnovirus	CsIV	NULL	1	202204390	invertebrates	dsDNA	4867
Ichnoviriform arjunae	E				No entry in Genbank			NULL	Casinaria arjuna ichnovirus	CarIV	NULL	1	202204391	invertebrates	dsDNA	4868
Ichnoviriform forcipatae	E				No entry in Genbank			NULL	Casinaria forcipata ichnovirus	CfoIV	NULL	1	202204392	invertebrates	dsDNA	4869
Ichnoviriform infestae	E				No entry in Genbank			NULL	Casinaria infesta ichnovirus	CiIV	NULL	1	202204393	invertebrates	dsDNA	4870
Ichnoviriform acronyctae	E				No entry in Genbank			NULL	Diadegma acronyctae ichnovirus	DaIV	NULL	1	202204394	invertebrates	dsDNA	4871
Ichnoviriform interrupti	E				No entry in Genbank			NULL	Diadegma interruptum ichnovirus	DiIV	NULL	1	202204395	invertebrates	dsDNA	4872
Ichnoviriform terebrantis	E				No entry in Genbank			NULL	Diadegma terebrans ichnovirus	DtIV	NULL	1	202204396	invertebrates	dsDNA	4873
Ichnoviriform montani	E				No entry in Genbank			NULL	Enytus montanus ichnovirus	X-2	NULL	1	202204397	invertebrates	dsDNA	4874
Ichnoviriform eribori	E				No entry in Genbank			NULL	Eriborus terebrans ichnovirus	EtIV	NULL	1	202204398	invertebrates	dsDNA	4875
Ichnoviriform fugitivi	E		SegA1: AY556383; SegA2: AB291165; SegA3: AB291166; SegB1: AY935249; SegB2: AB291167; SegB3: AB291168; SegB4: AB291169; SegB5: AB291170; SegB6: AB291171; SegB7: AY563518; SegB8: AY597814; SegB9: AB291172; SegB10: AB291173; SegB11: AY570798; SegB12: AB291174; SegB13: AB291175; SegB14: AB291176; SegB15: AB291177; SegB16: AB291178; SegB17: AY577428; SegB18: AB291179; SegC1: AB291180; SegC2: AY570799; SegC3: AB291181; SegC4: AB291182; SegC5: AB291183; SegC6: AB291184; SegC7: AB291185; SegC8: AB291186; SegC9: AB291187; SegC10: AY577429; SegC11: AB291188; SegC12: AY556384; SegC13: AB291189; SegC14: AB291190; SegC15: AB291191; SegC16: AY547319; SegC17: AB291192; SegC18: AB291193; SegC19: AB291194; SegC20: AB291195; SegD1: AB291196; SegD2: AB291197; SegD3: AB291198; SegD4: AB291199; SegD5: AY563519; SegD6: AB291200; SegD7: AB291201; SegD8: AB291202; SegD9: AB291203; SegD10: AB291204; Seg11: AB291205; SegD12: AB291206; SegE1: AB291207; SegE2: AB291208; SegG1: AB291209	NC_008987; NC_009003; NC_009002; NC_009001; NC_009000; NC_008999; NC_008998; NC_008997; NC_008996; NC_008995; NC_008994; NC_008993; NC_008992; NC_008991; NC_008990; NC_008989; NC_008988; NC_008986; NC_008985; NC_008984; NC_008983; NC_008982; NC_008981; NC_008980; NC_008979; NC_008978; NC_008977; NC_008976; NC_008973; NC_008972; NC_008971; NC_008970; NC_008969; NC_008968; NC_008967; NC_008966; NC_008965; NC_008964; NC_008963; NC_008962; NC_008961; NC_008960; NC_008959; NC_008958; NC_008957; NC_008956; NC_008955; NC_008954; NC_008953; NC_008952; NC_008951; NC_008950; NC_008949; NC_008948; NC_008947; NC_008946	Complete genome			NULL	Hyposoter fugitivus ichnovirus	HfIV	NULL	1	202204402	invertebrates	dsDNA	4879
Ichnoviriform lymantriae	E				No entry in Genbank			NULL	Hyposoter lymantriae ichnovirus	HlIV	NULL	1	202204403	invertebrates	dsDNA	4880
Ichnoviriform pilosuli	E				No entry in Genbank			NULL	Hyposoter pilosulus ichnovirus	HpIV	NULL	1	202204404	invertebrates	dsDNA	4881
Ichnoviriform rivalis	E				No entry in Genbank			NULL	Hyposoter rivalis ichnovirus	HrIV	NULL	1	202204405	invertebrates	dsDNA	4882
Ichnoviriform benefactoris	E				No entry in Genbank			NULL	Olesicampe benefactor ichnovirus	ObIV	NULL	1	202204406	invertebrates	dsDNA	4883
Ichnoviriform geniculatae	E				No entry in Genbank			NULL	Olesicampe geniculatae ichnovirus	OgIV	NULL	1	202204407	invertebrates	dsDNA	4884
Ichnoviriform fumiferanae	E		SegA1: AB289903; SegA2: AB289904; SegA3: AB289905; SegA4: AB289906; SegA5: AB289907; SegA6: AB289908; SegA7: AB289909; SegA8: AB289910; SegA9: AB289911; SegA10: AB289912; SegB1: AB289913; SegB2: AB289914; SegB3: AB289915; SegB4: AB289916; SegB5: AB289917; SegB6: AB289918; SegB7: AB289919; SegB8: AB289920; SegB9: AB289921; SegB10: AB289922; SegB11: AB289923; SegB12: AB289924; SegB13: AB289925; SegB14: AB289926; SegB15: AB289927; SegB16: AB289928; SegB17: AB289929; SegB18: AB289930; SegB19: AB289931; SegB20: AB289932; SegB21: AB289933; SegB22: AB289934; SegB23: AB289935; SegB24: AB289936; SegB25: AB289937; SegB26: AB289938; SegB27: AB289939; SegB28: AB289940; SegB29: AB289941; SegB30: AB289942; SegB31: AB289943; SegB32: AB289944; SegB33: AB289945; SegB34: AB289946; SegB35: AB289947; SegB36: AB289948; SegB37: AB289949; SegB38: AB289950; SegB39: AB289951; SegB40: AB289952; SegB41: AB289953; SegB42: AB289954; SegB43: AB289955; SegB44: AB289956; SegB45: AB289957; SegB46: AB289958; SegB47: AB289959; SegB48: AB289960; SegB49: AB289961; SegB50: AB289962; SegB51: AB289963; SegB52: AB289964; SegB53: AB289965; SegB54: AB289966; SegB55: AB289967; SegB55′: AB295392; SegB56: AB289968; SegB57: AB289969; SegB58: AB289970; SegB59: AB289971; SegB60: AB289972; SegB61: AB289973; SegB62: AB289974; SegB63: AB289975; SegB64: AB289976; SegB65: AB289977; SegC1: AB289978; SegC2: AB289979; SegC3: AB289980; SegC4: AB289981; SegC5: AB289982; SegC6: AB289983; SegC7: AB289984; SegC8: AB289985; SegC9: AB289986; SegC10: AB289987; SegC11: AB289988; SegC12: AB289989; SegC13: AB289990; SegC14: AB289991; SegC15: AB289992; SegC16: AB289993; SegC17: AB289994; SegC18: AB289995; SegC19: AB289996; SegC20: AB289997; SegC21: AB289998; SegC22: AB289999; SegD1: AB290000; SegD2: AB290001; SegD3: AB290002; SegD4: AB290003; SegD5: AB290004; SegD6: AB290005; SegD7: AB290006; SegE1: AB290007	NC_008941; NC_008940; NC_008939; NC_008938; NC_008937; NC_008936; NC_008935; NC_008934; NC_008933; NC_008932; NC_008931; NC_008930; NC_008929; NC_008928; NC_008927; NC_008926; NC_008925; NC_008924; NC_008923; NC_008922; NC_008921; NC_008920; NC_008919; NC_008918; NC_008917; NC_008916; NC_008915; NC_008914; NC_008913; NC_008912; NC_008911; NC_008910; NC_008909; NC_008908; NC_008907; NC_008906; NC_008905; NC_008904; NC_008903; NC_008902; NC_008901; NC_008900; NC_008899; NC_008898; NC_008897; NC_008896; NC_008895; NC_008894; NC_008893; NC_008892; NC_008891; NC_008890; NC_008889; NC_008888; NC_008887; NC_008886; NC_008885; NC_008884; NC_008883; NC_008882; NC_008881; NC_008880; NC_008879; NC_008878; NC_008877; NC_008876; NC_008875; NC_008874; NC_008873; NC_008872; NC_008871; NC_008870; NC_008869; NC_008868; NC_008867; NC_008866; NC_008865; NC_008864; NC_008863; NC_008862; NC_008861; NC_008860; NC_008859; NC_008858; NC_008857; NC_008856; NC_008855; NC_008854; NC_008853; NC_008852; NC_008851; NC_008850; NC_008849; NC_008848; NC_008847; NC_008846; NC_008845; NC_008844; NC_008843; NC_008842; NC_008841; NC_008840; NC_008839; NC_008838; NC_008837	Complete genome			NULL	Glypta fumiferanae ichnovirus	GfIV	NULL	1	202204399	invertebrates	dsDNA	4876
