species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Hollyhock leaf curl virus	E	Pakistan/Faisalabad/20/4/06	DNA-A: FR772082	NULL	Complete genome	NULL	NULL	NULL	hollyhock leaf curl virus	HoLCV	NULL	5527	202203256	plants	ssDNA(+/-)	7704
Hollyhock yellow vein mosaic virus	E	IN-Luc-11	DNA-A: JQ911766	NULL	Complete genome	NULL	NULL	NULL	hollyhock yellow vein mosaic virus	HoYVMV	NULL	5528	202205802	plants	ssDNA(+/-)	7705
Hollyhock yellow vein virus	E	IN-ND-VIRO 881-16	DNA-A: MG373552	NULL	Complete genome	NULL	NULL	NULL	hollyhock yellow vein virus	HoYVV	NULL	5529	202207524	plants	ssDNA(+/-)	7706
Honeysuckle yellow vein virus	E	UK/Norwich 1/1999/UK	DNA-A: AJ542540	NULL	Complete genome	NULL	NULL	NULL	honeysuckle yellow vein virus	HYVV/UK	NULL	5530	202203258	plants	ssDNA(+/-)	7707
Horsegram yellow mosaic virus	E	India/Coimbatore	DNA-A: AJ627904; DNA-B: AJ627905	NULL	Complete genome	NULL	NULL	NULL	horsegram yellow mosaic virus	HgYMV	NULL	5545	202203259	plants	ssDNA(+/-)	7708
Hybanthus yellow mosaic virus	E	CO-Valle-14	DNA-A: KX156609; DNA-B: KX156610	NULL	Complete genome	NULL	NULL	NULL	Hybanthus yellow mosaic virus	HybYMV	NULL	5546	202209122	plants	ssDNA(+/-)	7709
Indian cassava mosaic virus	E	India/Trivandrum/1986/India	DNA-A: Z24758; DNA-B: Z24759	NULL	Complete genome	NULL	NULL	NULL	Indian cassava mosaic virus	ICMV/IN	NULL	5547	202203260	plants	ssDNA(+/-)	7710
Jacquemontia mosaic Yucatan virus	E	Mexico/Yucatan/2007	DNA-A: JQ821386; DNA-B: JQ821387	NULL	Complete genome	NULL	NULL	NULL	Jacquemontia mosaic Yucatan virus	JacMYuV	NULL	5551	202203261	plants	ssDNA(+/-)	7711
Jacquemontia yellow mosaic virus	E	Venezuela-RC1250-09	DNA-A: KF661331; DNA-B: KF661332	NULL	Complete genome	NULL	NULL	NULL	Jacquemontia yellow mosaic virus	JacYMV	NULL	5552	202205803	plants	ssDNA(+/-)	7712
Jacquemontia yellow vein virus	E	VE-Zu 1915_1-10	DNA-A: KY617094; DNA-B: KY617095	NULL	Complete genome	NULL	NULL	NULL	Jacquemontia yellow vein virus	JacYVV	NULL	5553	202206704	plants	ssDNA(+/-)	7713
Jatropha leaf curl Gujarat virus	E	India-Gujarat-2013	DNA-A: KM411359	NULL	Complete genome	NULL	NULL	NULL	Jatropha leaf curl Gujarat virus	JLCGV	NULL	5554	202205804	plants	ssDNA(+/-)	7714
Jatropha leaf curl virus	E	India/New Delhi/2007/New Delhi	DNA-A: EU798996	NULL	Complete genome	NULL	NULL	NULL	Jatropha leaf curl virus	JLCuV/ND	NULL	5555	202203262	plants	ssDNA(+/-)	7715
Jatropha leaf yellow mosaic virus	E	India-Katerniaghat2-2011	DNA-A: JN698954	NULL	Complete genome	NULL	NULL	NULL	Jatropha leaf yellow mosaic virus	JLYMV	NULL	5557	202205805	plants	ssDNA(+/-)	7716
Jatropha mosaic India virus	E	India/Lucknow/2009	DNA-A: HM230683	NULL	Complete genome	NULL	NULL	NULL	Jatropha mosaic India virus	JMINV	NULL	5558	202203263	plants	ssDNA(+/-)	7717
Jatropha mosaic Nigeria virus	E	Nigeria/2/2011	DNA-A: JX025358	NULL	Complete genome	NULL	NULL	NULL	Jatropha mosaic Nigeria virus	JMNV	NULL	5559	202203264	plants	ssDNA(+/-)	7718
Jatropha mosaic virus	E	Jamaica/Spanish Town 1/2004	DNA-A: KF723258; DNA-B: KF723261	NULL	Complete genome	NULL	NULL	NULL	Jatropha mosaic virus	JMV	NULL	5560	202203265	plants	ssDNA(+/-)	7719
Jatropha yellow mosaic virus	E	India/Kathaupahadi/2008	DNA-A: FJ177030	NULL	Complete genome	NULL	NULL	NULL	Jatropha yellow mosaic virus	JYMV	NULL	5561	202203266	plants	ssDNA(+/-)	7720
Kudzu mosaic virus	E	Vietnam/Hoabinh/2005	DNA-A: DQ641690; DNA-B: DQ641691	NULL	Complete genome	NULL	NULL	NULL	kudzu mosaic virus	KuMV	NULL	5562	202203267	plants	ssDNA(+/-)	7721
Leonurus mosaic virus	E	Brasil/PR88/2008/Leonurus	DNA-A: JQ429791	NULL	Complete genome	NULL	NULL	NULL	Leonurus mosaic virus	LeMV/Le	NULL	5563	202203268	plants	ssDNA(+/-)	7722
Lindernia anagallis yellow vein virus	E	Vietnam/Hanoi/2005	DNA-A: DQ641701	NULL	Complete genome	NULL	NULL	NULL	Lindernia anagallis yellow vein virus	LaYVV	NULL	5564	202203269	plants	ssDNA(+/-)	7723
Lisianthus enation leaf curl virus	E	Taiwan-BG1-2015	DNA-A: LC091538	NULL	Complete genome	NULL	NULL	NULL	Lisianthus enation leaf curl virus	LELCV	NULL	5565	202205806	plants	ssDNA(+/-)	7724
Ludwigia yellow vein Vietnam virus	E	Vietnam/Hochiminh/2005	DNA-A: DQ641699	NULL	Complete genome	NULL	NULL	NULL	Ludwigia yellow vein Vietnam virus	LuYVVNV	NULL	5566	202203270	plants	ssDNA(+/-)	7725
Ludwigia yellow vein virus	E	China/Guangxi 37/2003	DNA-A: AJ965539	NULL	Complete genome	NULL	NULL	NULL	Ludwigia yellow vein virus	LuYVV	NULL	5567	202203271	plants	ssDNA(+/-)	7726
Luffa yellow mosaic virus	E	Vietnam	DNA-A: AF509739; DNA-B: AF509740	NULL	Complete genome	NULL	NULL	NULL	Luffa yellow mosaic virus	LYMV	NULL	5568	202203272	plants	ssDNA(+/-)	7727
Lycianthes yellow mosaic virus	E	China-GD-2015	DNA-A: KT582302; DNA-B: KT582303	NULL	Complete genome	NULL	NULL	NULL	Lycianthes yellow mosaic virus	LyYMV	NULL	5569	202205807	plants	ssDNA(+/-)	7728
Macroptilium bright mosaic virus	E	Brazil-ALM33_5B-2014	DNA-A: KX691400	NULL	Complete genome	NULL	NULL	NULL	Macroptilium bright mosaic virus	MacBMV	NULL	5570	202205808	plants	ssDNA(+/-)	7729
Macroptilium common mosaic virus	E	Brazil-ALM2_5B-09	DNA-A: KX691396; DNA-B: KX691412	NULL	Complete genome	NULL	NULL	NULL	Macroptilium common mosaic virus	MacCMV	NULL	5571	202205809	plants	ssDNA(+/-)	7730
Macroptilium golden mosaic virus	E	Jamaica/ Augusta Town/2004	DNA-A: EU158096; DNA-B: EU158097	NULL	Complete genome	NULL	NULL	NULL	Macroptilium golden mosaic virus	MacGMV	NULL	5572	202203273	plants	ssDNA(+/-)	7731
Macroptilium mosaic Puerto Rico virus	E	Puerto Rico/1990	DNA-A: AY044133; DNA-B: AY044134	NULL	Complete genome	NULL	NULL	NULL	Macroptilium mosaic Puerto Rico virus	MacMPRV	NULL	5573	202203274	plants	ssDNA(+/-)	7732
Macroptilium yellow mosaic Florida virus	E	United States/Florida/1985	DNA-A: AY044135; DNA-B: AY044136	NULL	Complete genome	NULL	NULL	NULL	Macroptilium yellow mosaic Florida virus	MacYMFV	NULL	5574	202203275	plants	ssDNA(+/-)	7733
Macroptilium yellow mosaic virus	E	Jamaica/Mona/2006/Jamaica	DNA-A: EF585290; DNA-B: EF585291	NULL	Complete genome	NULL	NULL	NULL	Macroptilium yellow mosaic virus	MacYMV/JM	NULL	5575	202203276	plants	ssDNA(+/-)	7734
Macroptilium yellow spot virus	E	Brazil/Agua das Flores 1/2010	DNA-A: JN419013	NULL	Complete genome	NULL	NULL	NULL	Macroptilium yellow spot virus	MacYSV	NULL	5577	202203277	plants	ssDNA(+/-)	7735
Macroptilium yellow vein virus	E	Brazil/Maceio 4/2010	DNA-A: JN419021	NULL	Complete genome	NULL	NULL	NULL	Macroptilium yellow vein virus	MacYVV	NULL	5578	202203278	plants	ssDNA(+/-)	7736
Malvastrum bright yellow mosaic virus	E	United States-Ma8S-2014	DNA-A: KU058856; DNA-B: KU058860	NULL	Complete genome	NULL	NULL	NULL	Malvastrum bright yellow mosaic virus	MaBYMV	NULL	5579	202205810	plants	ssDNA(+/-)	7737
Malvastrum leaf curl Philippines virus	E	Philippines/Mc1/2012	DNA-A: KC577540	NULL	Complete genome	NULL	NULL	NULL	Malvastrum leaf curl Philippines virus	MaLCPHV	NULL	5580	202203279	plants	ssDNA(+/-)	7738
Malvastrum leaf curl virus	E	China/Guangxi 87/2004	DNA-A: AJ971263	NULL	Complete genome	NULL	NULL	NULL	Malvastrum leaf curl virus	MaLCuV	NULL	5581	202203280	plants	ssDNA(+/-)	7739
Malvastrum yellow mosaic Helshire virus	E	Jamaica/2005	DNA-A: FJ600483	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow mosaic Helshire virus	MaYMHeV	NULL	5582	202203281	plants	ssDNA(+/-)	7740
Malvastrum yellow mosaic Jamaica virus	E	Jamaica/179A73/2003	DNA-A: FJ601917; DNA-B: FJ600484	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow mosaic Jamaica virus	MaYMJV	NULL	5583	202203282	plants	ssDNA(+/-)	7741
Malvastrum yellow mosaic virus	E	China/Hainan 36/2004	DNA-A: AM236755	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow mosaic virus	MaYMV	NULL	5584	202203283	plants	ssDNA(+/-)	7742
Malvastrum yellow vein Cambodia virus	E	Cambodia-08-2014	DNA-A: KP188831	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow vein Cambodia virus	MaYVCV	NULL	5585	202205811	plants	ssDNA(+/-)	7743
Malvastrum yellow vein Honghe virus	E	China/Yunnan 249/2004	DNA-A: FN552749	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow vein Honghe virus	MaYVHV	NULL	5586	202203284	plants	ssDNA(+/-)	7744
Malvastrum yellow vein Lahore virus	E	PK-Lah-J47-13	DNA-A: MF683828	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow vein Lahore virus	MalYVLahV	NULL	5587	202207525	plants	ssDNA(+/-)	7745
Malvastrum yellow vein virus	E	China/Yunnan 47/2001	DNA-A: AJ457824	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow vein virus	MaYVV	NULL	5588	202203285	plants	ssDNA(+/-)	7746
Malvastrum yellow vein Yunnan virus	E	China/Yunnan 160/2003	DNA-A: AJ786711	NULL	Complete genome	NULL	NULL	NULL	Malvastrum yellow vein Yunnan virus	MaYVYnV	NULL	5591	202203286	plants	ssDNA(+/-)	7747
Melochia mosaic virus	E	Brazil-CorB25-2014	DNA-A: KT201151; DNA-B: KT201152	NULL	Complete genome	NULL	NULL	NULL	Melochia mosaic virus	MelMV	NULL	5592	202205812	plants	ssDNA(+/-)	7748
Melochia yellow mosaic virus	E	Brazil-CorB26-2014	DNA-A: KT201153; DNA-B: KT201154	NULL	Complete genome	NULL	NULL	NULL	Melochia yellow mosaic virus	MelYMV	NULL	5593	202205813	plants	ssDNA(+/-)	7749
Melon chlorotic leaf curl virus	E	Costa Rica/Guanacaste/1998/Costa Rica	DNA-A: AY064391; DNA-B: AF440790	NULL	Complete genome	NULL	NULL	NULL	melon chlorotic leaf curl virus	MCLCuV/CR	NULL	5594	202203287	plants	ssDNA(+/-)	7750
Melon chlorotic mosaic virus	E	Venezuela/Watermelon/2009	DNA-A: HM163576; DNA-B: HM163577	NULL	Complete genome	NULL	NULL	NULL	melon chlorotic mosaic virus	MClMV	NULL	5597	202203288	plants	ssDNA(+/-)	7751
Melon yellow mosaic virus	E	TH-Me-MS-9-15	DNA-A: MH665365	NULL	Complete genome	NULL	NULL	NULL	melon yellow mosaic virus	MeYMV	NULL	5598	202207526	plants	ssDNA(+/-)	7752
Merremia mosaic Puerto Rico virus	E	Puerto Rico/89/1998	DNA-A: FJ944021; DNA-B: FJ944022	NULL	Complete genome	NULL	NULL	NULL	Merremia mosaic Puerto Rico virus	MerMPRV	NULL	5599	202203289	plants	ssDNA(+/-)	7753
Merremia mosaic virus	E	Puerto Rico/Puerto Rico	DNA-A: AF068636; DNA-B: AY965899	NULL	Complete genome	NULL	NULL	NULL	Merremia mosaic virus	MerMV/PR	NULL	5600	202203290	plants	ssDNA(+/-)	7754
Mesta yellow vein mosaic Bahraich virus	E	India/Bahraich/2007	DNA-A: EU360303	NULL	Complete genome	NULL	NULL	NULL	Mesta yellow vein mosaic Bahraich virus	MeYVMBaV	NULL	5602	202203291	plants	ssDNA(+/-)	7755
Mimosa yellow leaf curl virus	E	Vietnam/Binhduong/2005	DNA-A: DQ641695	NULL	Complete genome	NULL	NULL	NULL	Mimosa yellow leaf curl virus	MiYLCV	NULL	5603	202203293	plants	ssDNA(+/-)	7756
Mirabilis leaf curl virus	E	India-Pragpur-2013	DNA-A: LK054801	NULL	Complete genome	NULL	NULL	NULL	Mirabilis leaf curl virus	MirLCV	NULL	5604	202205814	plants	ssDNA(+/-)	7757
Mungbean yellow mosaic India virus	E	India/New Delhi/Blackgram 3/1991	DNA-A: AF126406; DNA-B: AF142440	NULL	Complete genome	NULL	NULL	NULL	mungbean yellow mosaic India virus	MYMIV	NULL	5605	202203294	plants	ssDNA(+/-)	7758
Mungbean yellow mosaic virus	E	Thailand/Mungbean 2	DNA-A: D14703; DNA-B: D14704	NULL	Complete genome	NULL	NULL	NULL	mungbean yellow mosaic virus	MYMV	NULL	5606	202203295	plants	ssDNA(+/-)	7759
Ocimum golden mosaic virus	E	UG-UG31-2015	DNA-A: MN313661; DNA-B: MN313660	NULL	Complete genome	NULL	NULL	NULL	Ocimum golden mosaic virus	OcGMV	NULL	5607	202209125	plants	ssDNA(+/-)	7760
Ocimum mosaic virus	E	UG-UG31-2015	DNA-A: MN313669; DNA-B: MN313668	NULL	Complete genome	NULL	NULL	NULL	Ocimum mosaic virus	OcMV	NULL	5608	202209124	plants	ssDNA(+/-)	7761
Ocimum yellow vein virus	E	UG-UG14-2015	DNA-A: MN313667; DNA-B: MN313666	NULL	Complete genome	NULL	NULL	NULL	Ocimum yellow vein virus	OcYVV	NULL	5609	202209123	plants	ssDNA(+/-)	7762
Okra enation leaf curl virus	E	India/Sonipat EL10/2006	DNA-A: GU111998	NULL	Complete genome	NULL	NULL	NULL	okra enation leaf curl virus	OELCuV	NULL	5610	202203296	plants	ssDNA(+/-)	7763
Okra leaf curl Oman virus	E	Oman-OK2-2012	DNA-A: HE862273	NULL	Complete genome	NULL	NULL	NULL	okra leaf curl Oman virus	OLCOV	NULL	5611	202205815	plants	ssDNA(+/-)	7764
Okra mottle virus	E	Brazil/6319/2008	DNA-A: EU914817; DNA-B: EU914818	NULL	Complete genome	NULL	NULL	NULL	okra mottle virus	OMoV	NULL	5612	202203297	plants	ssDNA(+/-)	7765
Okra yellow crinkle virus	E	Mali/Bamako 2/2005/Mali	DNA-A: DQ875879	NULL	Complete genome	NULL	NULL	NULL	okra yellow crinkle virus	OYCrV/ML	NULL	5613	202203298	plants	ssDNA(+/-)	7766
Okra yellow mosaic Mexico virus	E	Mexico/Mazatepec 3/2004	DNA-A: DQ022611; DNA-B: GU972604	NULL	Complete genome	NULL	NULL	NULL	okra yellow mosaic Mexico virus	OYMV	NULL	5616	202203299	plants	ssDNA(+/-)	7767
Oxalis yellow vein virus	E	United States-LA01-2012	DNA-A: KM887907	NULL	Complete genome	NULL	NULL	NULL	Oxalis yellow vein virus	OxYVV	NULL	5617	202205816	plants	ssDNA(+/-)	7768
Papaya leaf crumple virus	E	India/Panipat/2008	DNA-A: HM140367	NULL	Complete genome	NULL	NULL	NULL	papaya leaf crumple virus	PaLCrV	NULL	5618	202203300	plants	ssDNA(+/-)	7769
Papaya leaf curl China virus	E	China/Guangxi 8/Ageratum/2002/Tomato	DNA-A: AJ558124	NULL	Complete genome	NULL	NULL	NULL	papaya leaf curl China virus	PaLCuCNV/To	NULL	5619	202203301	plants	ssDNA(+/-)	7770
Papaya leaf curl Guandong virus	E	China/Guangdong 2/2002	DNA-A: AJ558122	NULL	Complete genome	NULL	NULL	NULL	papaya leaf curl Guandong virus	PaLCuGdV	NULL	5625	202203302	plants	ssDNA(+/-)	7771
Papaya leaf curl virus	E	India/Lucknow/Lucknow	DNA-A: Y15934	NULL	Complete genome	NULL	NULL	NULL	papaya leaf curl virus	PaLCuV/Luc	NULL	5626	202203303	plants	ssDNA(+/-)	7772
Papaya severe leaf curl virus 1	E	IN-PSB_8-14	DNA-A: MH988457	NULL	Complete genome	NULL	NULL	NULL	papaya severe leaf curl virus 1	PaSLCV1	NULL	5640	202209126	plants	ssDNA(+/-)	7773
Papaya severe leaf curl virus 2	E	IN-PSB_14-14	DNA-A: MH988458	NULL	Complete genome	NULL	NULL	NULL	papaya severe leaf curl virus 2	PaSLCV2	NULL	5641	202209127	plants	ssDNA(+/-)	7774
Papaya yellow leaf curl virus	E	IN-PSB_51-16	DNA-A: MH807204	NULL	Complete genome	NULL	NULL	NULL	papaya yellow leaf curl virus	PaYLCV	NULL	5642	202209128	plants	ssDNA(+/-)	7775
Passionfruit leaf curl virus	E	IN-Kar-Fb-2018	DNA-A: MK087124	NULL	Complete genome	NULL	NULL	NULL	passionfruit leaf curl virus	PLCV	NULL	5643	202207527	plants	ssDNA(+/-)	7776
Passionfruit leaf distortion virus	E	Colombia-Valle-2014	DNA-A: KT899302; DNA-B: KT899303	NULL	Complete genome	NULL	NULL	NULL	passionfruit leaf distortion virus	PLDV	NULL	5644	202205817	plants	ssDNA(+/-)	7777
Passionfruit severe leaf distortion virus	E	Brazil/LSN 2/2001	DNA-A: FJ972767; DNA-B: FJ972768	NULL	Complete genome	NULL	NULL	NULL	passionfruit severe leaf distortion virus	PSLDV	NULL	5645	202203304	plants	ssDNA(+/-)	7778
Pavonia mosaic virus	E	Brazil-Cor40-2014	DNA-A: KT948785; DNA-B: KT948786	NULL	Complete genome	NULL	NULL	NULL	Pavonia mosaic virus	PavMV	NULL	5646	202205818	plants	ssDNA(+/-)	7779
Pavonia yellow mosaic virus	E	Brazil-Alb51-2014	DNA-A: KT948787; DNA-B: KT948788	NULL	Complete genome	NULL	NULL	NULL	Pavonia yellow mosaic virus	PavYMV	NULL	5647	202205819	plants	ssDNA(+/-)	7780
Pea leaf distortion virus	E	Nepal-N36_41-2010	DNA-A: KY001635	NULL	Complete genome	NULL	NULL	NULL	pea leaf distortion virus	PeLDV	NULL	5648	202205820	plants	ssDNA(+/-)	7781
Pedilanthus leaf curl virus	E	Pakistan/Multan/2006	DNA-A: AM712436	NULL	Complete genome	NULL	NULL	NULL	Pedilenthus leaf curl virus	PeLCV	NULL	5649	202203305	plants	ssDNA(+/-)	7782
Pepper blistering leaf virus	E	AR-Salta-Oran-Pepper663-2014	DNA-A: MN518737; DNA-B: MN518739	NULL	Complete genome	NULL	NULL	NULL	pepper blistering leaf virus	PepBLV	NULL	5652	202209129	plants	ssDNA(+/-)	7783
Pepper golden mosaic virus	E	Mexico/Tamaulipas/Tamaulipas	DNA-A: U57457; DNA-B: AF499442	NULL	Complete genome	NULL	NULL	NULL	pepper golden mosaic virus	PepGMV/Tam	NULL	5653	202203306	plants	ssDNA(+/-)	7784
Pepper huasteco yellow vein virus	E	Mexico/Tamaulipas	DNA-A: X70418; DNA-B: X70419	NULL	Complete genome	NULL	NULL	NULL	pepper huasteco yellow vein virus	PHYVV	NULL	5656	202203307	plants	ssDNA(+/-)	7785
Pepper leaf curl Bangladesh virus	E	Bangladesh/Bogra/1999/Bangladesh	DNA-A: AF314531	NULL	Complete genome	NULL	NULL	NULL	pepper leaf curl Bangladesh virus	PepLCBV/BD	NULL	5657	202203308	plants	ssDNA(+/-)	7786
Pepper leaf curl Lahore virus	E	India/Lucknow/2011	DNA-A: JN135234	NULL	Complete genome	NULL	NULL	NULL	pepper leaf curl Lahore virus	PepLCLaV	NULL	5661	202203309	plants	ssDNA(+/-)	7787
Pepper leaf curl virus	E	Thailand/Thailand	DNA-A: AF134484	NULL	Complete genome	NULL	NULL	NULL	pepper leaf curl virus	PepLCV/TH	NULL	5662	202203310	plants	ssDNA(+/-)	7788
Pepper leaf curl Yunnan virus	E	China/Yunnan323/2007	DNA-A: EU585781	NULL	Complete genome	NULL	NULL	NULL	pepper leaf curl Yunnan virus	PepLCYnV	NULL	5664	202203311	plants	ssDNA(+/-)	7789
Pepper leafroll virus	E	PE-P107-pep-09	DNA-A: KC769819; DNA-B: KC769820	NULL	Complete genome	NULL	NULL	NULL	pepper leafroll virus	PepLRV	NULL	5665	202206705	plants	ssDNA(+/-)	7790
Pepper yellow leaf curl Aceh virus	E	ID-BAPep-V2-17	DNA-A: LC387327; DNA-B: LC387329	NULL	Complete genome	NULL	NULL	NULL	pepper yellow leaf curl Aceh virus	PepYLCAV	NULL	5666	202207528	plants	ssDNA(+/-)	7791
Pepper yellow leaf curl Indonesia virus	E	Indonesia/2005	DNA-A: AB267834; DNA-B: AB267835	NULL	Complete genome	NULL	NULL	NULL	pepper yellow leaf curl Indonesia virus	PepYLCIV	NULL	5667	202203312	plants	ssDNA(+/-)	7792
Pepper yellow leaf curl Indonesia virus 2	E	ID-PSSWS14-09	DNA-A: KT809345	NULL	Complete genome	NULL	NULL	NULL	pepper yellow leaf curl Indonesia virus 2	PepYLCV2	NULL	5668	202206706	plants	ssDNA(+/-)	7793
Pepper yellow leaf curl Thailand virus	E	Thailand-WF_SPN_Pep-2015	DNA-A: KX943290; DNA-B: KX943291	NULL	Complete genome	NULL	NULL	NULL	pepper yellow leaf curl Thailand virus	PepYLCTHV	NULL	5669	202205821	plants	ssDNA(+/-)	7794
Pepper yellow leaf curl virus	E	China/YN65/1/2010	DNA-A: KC149938	NULL	Complete genome	NULL	NULL	NULL	pepper yellow leaf curl virus	PepYLCV	NULL	5670	202203313	plants	ssDNA(+/-)	7795
Pepper yellow vein Mali virus	E	Mali	DNA-A: AY502935	NULL	Complete genome	NULL	NULL	NULL	pepper yellow vein Mali virus	PepYVMLV	NULL	5671	202203314	plants	ssDNA(+/-)	7796
Polygala garcinii virus	E	ZA-1-1-12	DNA-A: MG001959	NULL	Complete genome	NULL	NULL	NULL	Polygala garcinii virus	PgV	NULL	5672	202209130	plants	ssDNA(+/-)	7797
Potato yellow mosaic Panama virus	E	Panama/Divisa/Tomato/1996	DNA-A: Y15034; DNA-B: Y15033	NULL	Complete genome	NULL	NULL	NULL	potato yellow mosaic Panama virus	PYMPV	NULL	5673	202203315	plants	ssDNA(+/-)	7798
Potato yellow mosaic virus	E	Venezuela/1991/Potato	DNA-A: D00940; DNA-B: D00941	NULL	Complete genome	NULL	NULL	NULL	potato yellow mosaic virus	PYMV/Po	NULL	5674	202203316	plants	ssDNA(+/-)	7799
Pouzolzia golden mosaic virus	E	China/TY01/2012	DNA-A: JX183732	NULL	Complete genome	NULL	NULL	NULL	Pouzolzia golden mosaic virus	PouGMV	NULL	5678	202203317	plants	ssDNA(+/-)	7800
Pouzolzia mosaic Guangdong virus	E	Taiwan/Miaoli/ML13W1/2013	DNA-A: KF414123	NULL	Complete genome	NULL	NULL	NULL	Pouzolzia mosaic Guangdong virus	PouMGDV	NULL	5679	202203318	plants	ssDNA(+/-)	7801
Pouzolzia yellow mosaic virus	E	TW-ML13W1-13	DNA-A: KF927128	NULL	Complete genome	NULL	NULL	NULL	Pouzolzia yellow mosaic virus	PouYMV	NULL	5680	202206707	plants	ssDNA(+/-)	7802
Premna leaf curl virus	E	Vietnam/VN7/2011	DNA-A: JQ793786	NULL	Complete genome	NULL	NULL	NULL	Premna leaf curl virus	PreLCV	NULL	5681	202203319	plants	ssDNA(+/-)	7803
Pumpkin yellow mosaic virus	E	Malaysia/Negeri Sambilan/2001	DNA-A: EF197941	NULL	Complete genome	NULL	NULL	NULL	pumpkin yellow mosaic virus	PuYMV	NULL	5682	202203320	plants	ssDNA(+/-)	7804
Ramie mosaic Yunnan virus	E	China-4819_5-2015	DNA-A: KU522485	NULL	Complete genome	NULL	NULL	NULL	ramie mosaic Yunnan virus	RMYnV	NULL	5683	202205822	plants	ssDNA(+/-)	7805
Rhynchosia golden mosaic Havana virus	E	Cuba/Havana/2007	DNA-A: HM236368; DNA-B: HM236369	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia golden mosaic Havana virus	RhGMHaV	NULL	5684	202203322	plants	ssDNA(+/-)	7806
Rhynchosia golden mosaic Sinaloa virus	E	Mexico/Sinaloa/2005	DNA-A: DQ406672; DNA-B: DQ406673	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia golden mosaic Sinaloa virus	CabLCV	NULL	5685	202203323	plants	ssDNA(+/-)	7807
Rhynchosia golden mosaic virus	E	Mexico/Sinaloa/2005/Mexico	DNA-A: DQ347950; DNA-B: EU339937	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia golden mosaic virus	RhGMV/MX	NULL	5686	202203324	plants	ssDNA(+/-)	7808
Rhynchosia mild mosaic virus	E	Puerto Rico/PR79/1997	DNA-A: FJ944019; DNA-B: FJ944020	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia mild mosaic virus	RhMMV	NULL	5689	202203326	plants	ssDNA(+/-)	7809
Rhynchosia rugose golden mosaic virus	E	Cuba/Camaguey/2009	DNA-A: HM236370; DNA-B: HM236371	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia rugose golden mosaic virus	RhRGMV	NULL	5690	202203327	plants	ssDNA(+/-)	7810
Rhynchosia yellow mosaic India virus	E	India/Thiruvananthapuram/JRH1/2009	DNA-A: HM777508; DNA-B: HM777510	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia yellow mosaic India virus	RhYMIV	NULL	5691	202203328	plants	ssDNA(+/-)	7811
Rhynchosia yellow mosaic virus	E	Pakistan/Lahore33/2007	DNA-A: AM999981; DNA-B: AM999982	NULL	Complete genome	NULL	NULL	NULL	Rhynchosia yellow mosaic virus	RhYMV	NULL	5692	202203329	plants	ssDNA(+/-)	7812
Rose leaf curl virus	E	India/Rajasthan/Sikar AS24/2014	DNA-A: KJ739692	NULL	Complete genome	NULL	NULL	NULL	rose leaf curl virus	RoLCuV	NULL	5693	202203330	plants	ssDNA(+/-)	7813
Sauropus leaf curl virus	E	Thailand/Kamphaengsaen/AFSP5e/2010	DNA-A: JN809819	NULL	Complete genome	NULL	NULL	NULL	Sauropus leaf curl virus	SauLCuV	NULL	5694	202203331	plants	ssDNA(+/-)	7814
Senecio yellow mosaic virus	E	China/Guangxi 46/2003	DNA-A: AJ876550	NULL	Complete genome	NULL	NULL	NULL	Senecio yellow mosaic virus	SeYMV	NULL	5695	202203332	plants	ssDNA(+/-)	7815
Senna leaf curl virus	E	India-Mohali-2013	DNA-A: KU852742	NULL	Complete genome	NULL	NULL	NULL	Senna leaf curl virus	SenLCuV	NULL	5696	202205823	plants	ssDNA(+/-)	7816
Sida angular mosaic virus	E	Brazil-ALS30_4C-2014	DNA-A: KX691407; DNA-B: KX691415	NULL	Complete genome	NULL	NULL	NULL	Sida angular mosaic virus	SiAMV	NULL	5697	202205824	plants	ssDNA(+/-)	7817
Sida bright yellow mosaic virus	E	Brazil-Tac720-2010	DNA-A: KX348184; DNA-B: KX348225	NULL	Complete genome	NULL	NULL	NULL	Sida bright yellow mosaic virus	SiBYMV	NULL	5698	202205825	plants	ssDNA(+/-)	7818
Sida chlorotic leaf virus	E	MX-Colima-18	DNA-A: MN013784; DNA-B: MN013785	NULL	Complete genome	NULL	NULL	NULL	Sida chlorotic leaf virus	SiChLV	NULL	5699	202209131	plants	ssDNA(+/-)	7819
