species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Cheoctovirus bubbles123	E		KY348865	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bubbles123		NULL	2303	202212262	bacteria	dsDNA	7938
Cheoctovirus burwell21	E		MH651169	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Burwell21		NULL	2304	202212263	bacteria	dsDNA	7939
Cheoctovirus buzzlyseyear	E		KM347889	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage BuzzLyseyear		NULL	2305	202212264	bacteria	dsDNA	7940
Cheoctovirus byougenkin	E		MH155866	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Byougenkin		NULL	2306	202212265	bacteria	dsDNA	7941
Cheoctovirus captaintrips	E		KM652553	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage CaptainTrips		NULL	2307	202212266	bacteria	dsDNA	7942
Cheoctovirus chuckly	E		MN585995	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Chuckly		NULL	2308	202212267	bacteria	dsDNA	7943
Cheoctovirus dante	E		KT309034	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Dante		NULL	2309	202212268	bacteria	dsDNA	7944
Cheoctovirus dilltech15	E		MH077578	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage DillTech15		NULL	2310	202212269	bacteria	dsDNA	7945
Cheoctovirus donkeykong	E		MN586001	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Donkeykong		NULL	2311	202212270	bacteria	dsDNA	7946
Cheoctovirus doug	E		MN310544	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Doug		NULL	2312	202212271	bacteria	dsDNA	7947
Cheoctovirus DRBy19	E		MT310893	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage DRBy19		NULL	2313	202212272	bacteria	dsDNA	7948
Cheoctovirus eish	E		MN585975	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Eish		NULL	2314	202212273	bacteria	dsDNA	7949
Cheoctovirus eleanorgeorge	E		MH669001	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage EleanorGeorge		NULL	2315	202212274	bacteria	dsDNA	7950
Cheoctovirus emma	E		MF668270	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Emma		NULL	2316	202212275	bacteria	dsDNA	7951
Cheoctovirus empress	E		KY012363	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Empress		NULL	2317	202212276	bacteria	dsDNA	7952
Cheoctovirus estave1	E		KM279937	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Estave1		NULL	2318	202212277	bacteria	dsDNA	7953
Cheoctovirus fancypants	E		MK524503	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Fancypants		NULL	2319	202212278	bacteria	dsDNA	7954
Cheoctovirus filuzino	E		MK016494	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Filuzino		NULL	2320	202212279	bacteria	dsDNA	7955
Cheoctovirus firehouse51	E		MT889374	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Firehouse51		NULL	2321	202212280	bacteria	dsDNA	7956
Cheoctovirus florinda	E		KR997930	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Florinda		NULL	2322	202212281	bacteria	dsDNA	7957
Cheoctovirus galactic	E		MH727548	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Galactic		NULL	2323	202212282	bacteria	dsDNA	7958
Cheoctovirus gandalph	E		MT684586	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Gandalph		NULL	2324	202212283	bacteria	dsDNA	7959
Cheoctovirus geralt	E		MF668271	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Geralt		NULL	2325	202212284	bacteria	dsDNA	7960
Cheoctovirus girr	E		MH669003	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Girr		NULL	2326	202212285	bacteria	dsDNA	7961
Cheoctovirus gorge	E		MH590602	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Gorge		NULL	2327	202212286	bacteria	dsDNA	7962
Cheoctovirus hades	E		KM101122	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Hades		NULL	2328	202212287	bacteria	dsDNA	7963
Cheoctovirus hamulus	E		KF024723	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Hamulus		NULL	2329	202212288	bacteria	dsDNA	7964
Cheoctovirus harley	E		MH632119	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Harley		NULL	2330	202212289	bacteria	dsDNA	7965
Cheoctovirus hlubikazi	E		MT684601	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Hlubikazi		NULL	2331	202212290	bacteria	dsDNA	7966
Cheoctovirus inventum	E		KM066034	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Inventum		NULL	2332	202212291	bacteria	dsDNA	7967
Cheoctovirus joeyjr	E		MH669005	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage JoeyJr		NULL	2333	202212292	bacteria	dsDNA	7968
Cheoctovirus kersh	E		KX610764	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Kersh		NULL	2334	202212293	bacteria	dsDNA	7969
Cheoctovirus kimberlium	E		KR935214	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Kimberlium		NULL	2335	202212294	bacteria	dsDNA	7970
Cheoctovirus krakatau	E		MH590598	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Krakatau		NULL	2336	202212295	bacteria	dsDNA	7971
Cheoctovirus kristaram	E		MH651178	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage KristaRAM		NULL	2337	202212296	bacteria	dsDNA	7972
Cheoctovirus lilmoolah	E		MN586011	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage LilMoolah		NULL	2338	202212297	bacteria	dsDNA	7973
Cheoctovirus lizziana	E		MH834617	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Lizziana		NULL	2339	202212298	bacteria	dsDNA	7974
Cheoctovirus mahavrat	E		MK967397	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mahavrat		NULL	2340	202212299	bacteria	dsDNA	7975
Cheoctovirus mantra	E		MH590596	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mantra		NULL	2341	202212300	bacteria	dsDNA	7976
Cheoctovirus mattes	E		MH155871	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mattes		NULL	2342	202212301	bacteria	dsDNA	7977
Cheoctovirus melissauren88	E		MH077580	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Melissauren88		NULL	2343	202212302	bacteria	dsDNA	7978
Cheoctovirus milleniumforce	E		MH825707	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage MilleniumForce		NULL	2344	202212303	bacteria	dsDNA	7979
Cheoctovirus miniondave	E		MN369749	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage MinionDave		NULL	2345	202212304	bacteria	dsDNA	7980
Cheoctovirus minnie	E		MN369755	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Minnie		NULL	2346	202212305	bacteria	dsDNA	7981
Cheoctovirus moonbeam	E		MT684593	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Moonbeam		NULL	2347	202212306	bacteria	dsDNA	7982
Cheoctovirus nitzel	E		MN310545	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Nitzel		NULL	2348	202212307	bacteria	dsDNA	7983
Cheoctovirus nivrat	E		MH651183	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Nivrat		NULL	2349	202212308	bacteria	dsDNA	7984
Cheoctovirus ochi17	E		MK359307	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Ochi17		NULL	2350	202212309	bacteria	dsDNA	7985
Cheoctovirus oldben	E		MG770213	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage OldBen		NULL	2351	202212310	bacteria	dsDNA	7986
Cheoctovirus olympiasaint	E		MH371120	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage OlympiaSaint		NULL	2352	202212311	bacteria	dsDNA	7987
Cheoctovirus ovechkin	E		KR824843	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Ovechkin		NULL	2353	202212312	bacteria	dsDNA	7988
Cheoctovirus owlsT2W	E		MH051257	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage OwlsT2W		NULL	2354	202212313	bacteria	dsDNA	7989
Cheoctovirus phasih	E		MF919526	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Phasih		NULL	2355	202212314	bacteria	dsDNA	7990
Cheoctovirus phatniss	E		KT279576	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Phatniss		NULL	2356	202212315	bacteria	dsDNA	7991
Cheoctovirus plumbus	E		MW055915	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Plumbus		NULL	2357	202212316	bacteria	dsDNA	7992
Cheoctovirus poenanya	E		MK305886	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Poenanya		NULL	2358	202212317	bacteria	dsDNA	7993
Cheoctovirus polka14	E		MK875792	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Polka14		NULL	2359	202212318	bacteria	dsDNA	7994
Cheoctovirus poptart	E		KT281792	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage PopTart		NULL	2360	202212319	bacteria	dsDNA	7995
Cheoctovirus priscilla	E		MG872841	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Priscilla		NULL	2361	202212320	bacteria	dsDNA	7996
Cheoctovirus quickmath	E		MH669012	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage QuickMath		NULL	2362	202212321	bacteria	dsDNA	7997
Cheoctovirus ritaG	E		MF668281	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage RitaG		NULL	2363	202212322	bacteria	dsDNA	7998
Cheoctovirus royals2015	E		MT897904	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Royals2015		NULL	2364	202212323	bacteria	dsDNA	7999
Cheoctovirus saal	E		KJ025956	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Saal		NULL	2365	202212324	bacteria	dsDNA	8000
Cheoctovirus sandalphon	E		MH371123	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Sandalphon		NULL	2366	202212325	bacteria	dsDNA	8001
Cheoctovirus sisi	E		KC661278	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage SiSi		NULL	2367	202212326	bacteria	dsDNA	8002
Cheoctovirus sparkdehlily	E		KT895280	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Sparkdehlily		NULL	2368	202212327	bacteria	dsDNA	8003
Cheoctovirus spikelee	E		MH669014	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Spikelee		NULL	2369	202212328	bacteria	dsDNA	8004
Cheoctovirus spoonbill	E		MF190168	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Spoonbill		NULL	2370	202212329	bacteria	dsDNA	8005
Cheoctovirus supergrey	E		KX808131	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage SuperGrey		NULL	2371	202212330	bacteria	dsDNA	8006
Cheoctovirus swagpigglett	E		MK494110	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage SwagPigglett		NULL	2372	202212331	bacteria	dsDNA	8007
Cheoctovirus veteran	E		MT114164	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Veteran		NULL	2373	202212332	bacteria	dsDNA	8008
Cheoctovirus wachhund	E		MF668287	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Wachhund		NULL	2374	202212333	bacteria	dsDNA	8009
Cheoctovirus whouxphf	E		MK016504	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Whouxphf		NULL	2375	202212334	bacteria	dsDNA	8010
Cheoctovirus willsterrel	E		KX576644	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage WillSterrel		NULL	2376	202212335	bacteria	dsDNA	8011
Cheoctovirus xfactor	E		KT281795	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage XFactor		NULL	2377	202212336	bacteria	dsDNA	8012
Cheoctovirus zerg	E		MK112556	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Zerg		NULL	2378	202212337	bacteria	dsDNA	8013
Mycobacterium virus Ardmore	E		GU060500	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Ardmore		NULL	2379	202200891	bacteria	dsDNA	8014
Mycobacterium virus Boomer	E		EU816590	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Boomer		NULL	2380	202200893	bacteria	dsDNA	8015
Mycobacterium virus Che8	E		AY129330	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Che8		NULL	2381	202200894	bacteria	dsDNA	8016
Mycobacterium virus DeadP	E		JN698996	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage DeadP		NULL	2382	202200896	bacteria	dsDNA	8017
Mycobacterium virus Dlane	E		JF937093	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Dlane		NULL	2383	202200897	bacteria	dsDNA	8018
Mycobacterium virus Dorothy	E		JX411620	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Dorothy		NULL	2384	202200898	bacteria	dsDNA	8019
Mycobacterium virus DotProduct	E		JN859129	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage DotProduct		NULL	2385	202200899	bacteria	dsDNA	8020
Mycobacterium virus Drago	E		JN542517	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Drago		NULL	2386	202200900	bacteria	dsDNA	8021
Mycobacterium virus Fruitloop	E		FJ174690	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Fruitloop		NULL	2387	202200901	bacteria	dsDNA	8022
Mycobacterium virus GUmbie	E		JN398368	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage GUmbie		NULL	2388	202200902	bacteria	dsDNA	8023
Mycobacterium virus Ibhubesi	E		JF937098	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Ibhubesi		NULL	2389	202200903	bacteria	dsDNA	8024
Mycobacterium virus Llij	E		DQ398045	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Llij		NULL	2390	202200904	bacteria	dsDNA	8025
Mycobacterium virus Mozy	E		JF937102	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mozy		NULL	2391	202200905	bacteria	dsDNA	8026
Mycobacterium virus Mutaforma13	E		JN020142	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mutaforma13		NULL	2392	202200906	bacteria	dsDNA	8027
Mycobacterium virus Pacc40	E		FJ174692	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Pacc40		NULL	2393	202200907	bacteria	dsDNA	8028
Mycobacterium virus PMC	E		DQ398050	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage PMC		NULL	2394	202200908	bacteria	dsDNA	8029
Mycobacterium virus Ramsey	E		FJ174693	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Ramsey		NULL	2395	202200909	bacteria	dsDNA	8030
Mycobacterium virus RockyHorror	E		JF704117	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage RockyHorror		NULL	2396	202200910	bacteria	dsDNA	8031
Mycobacterium virus SG4	E		JN699012	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage SG4		NULL	2397	202200911	bacteria	dsDNA	8032
Mycobacterium virus Shauna1	E		JN020141	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Shauna1		NULL	2398	202200912	bacteria	dsDNA	8033
Mycobacterium virus Shilan	E		JN020143	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage ShiLan		NULL	2399	202200913	bacteria	dsDNA	8034
Mycobacterium virus Spartacus	E		JQ300538	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Spartacus		NULL	2400	202200914	bacteria	dsDNA	8035
Mycobacterium virus Taj	E		JX121091	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Taj		NULL	2401	202200915	bacteria	dsDNA	8036
Mycobacterium virus Tweety	E		EF536069	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Tweety		NULL	2402	202200916	bacteria	dsDNA	8037
Mycobacterium virus Wee	E		HQ728524	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Wee		NULL	2403	202200917	bacteria	dsDNA	8038
Mycobacterium virus Cornie	E		MN908688	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cornie		NULL	2404	202209899	bacteria	dsDNA	8039
Moomoovirus moomoo	E		MH001449	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage MooMoo		NULL	2405	202212339	bacteria	dsDNA	8040
Mycobacterium virus Squirty	E		KM101124	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Squirty		NULL	2406	202211958	bacteria	dsDNA	8041
Mycobacterium virus Renaud18	E		MH651187	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Renaud18		NULL	2407	202212027	bacteria	dsDNA	8042
Mycobacterium virus TChen	E		MH077585	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage TChen		NULL	2408	202212028	bacteria	dsDNA	8043
Mycobacterium virus ThetaBob	E		MK977709	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage ThetaBob		NULL	2409	202212026	bacteria	dsDNA	8044
Cornellvirus SP31	E		KC139518	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage FSL SP-031		NULL	2410	202200786	bacteria	dsDNA	8045
Jerseyvirus AG11	E		JX297445	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage vB_SenS_AG11		NULL	2411	202200767	bacteria	dsDNA	8046
Jerseyvirus Ent1	E		HE775250	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage vB_SenS-Ent1		NULL	2412	202200768	bacteria	dsDNA	8047
Jerseyvirus f18SE	E		KR270151	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage f18SE		NULL	2413	202200769	bacteria	dsDNA	8048
Jerseyvirus jersey	E		KF148055	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage Jersey		NULL	2414	202200770	bacteria	dsDNA	8049
Jerseyvirus L13	E		KC832325	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage L13		NULL	2415	202200771	bacteria	dsDNA	8050
Jerseyvirus LSPA1	E		KM272358	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage LSPA1		NULL	2416	202200772	bacteria	dsDNA	8051
Jerseyvirus SE2	E		JQ007353	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage SE2		NULL	2417	202200773	bacteria	dsDNA	8052
Jerseyvirus SETP3	E		EF177456	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage SETP7		NULL	2418	202200774	bacteria	dsDNA	8053
Jerseyvirus SETP7	E		KF562865	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage SETP7		NULL	2419	202200775	bacteria	dsDNA	8054
Jerseyvirus SETP13	E		KF562864	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage SETP13		NULL	2420	202200776	bacteria	dsDNA	8055
Jerseyvirus SP101	E		KC139511	NULL	Partial genome	NULL	NULL	NULL	Salmonella phage FSL SP-101		NULL	2421	202200777	bacteria	dsDNA	8056
Jerseyvirus SS3e	E		AY730274	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage SS3e		NULL	2422	202200778	bacteria	dsDNA	8057
Jerseyvirus wksl3	E		JX202565	NULL	Complete genome	NULL	NULL	NULL	Salmonella phage wks13		NULL	2423	202200779	bacteria	dsDNA	8058
Kagunavirus golestan	E		MG099933	NULL	Complete genome	NULL	NULL	NULL	Escherichia phage vB_EcoS-Golestan		NULL	2424	202206957	bacteria	dsDNA	8059
Badnavirus betasasacchari	E	BataviaD	FJ439817	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform guadeloupe D virus	SCBGDV	NULL	11515	202202852	plants	dsDNA-RT	8060
Badnavirus betavirgamusae	E	Kenya	HQ593112	NULL	Complete genome	NULL	NULL	NULL	banana streak IM virus	BSIMV	NULL	11516	202202821	plants	dsDNA-RT	8061
Badnavirus decoloratiovitis	E	w4	HG940503	NULL	Complete genome	NULL	NULL	NULL	grapevine roditis leaf discoloration-associated virus	GRLDaV	NULL	11517	202202840	plants	dsDNA-RT	8062
Badnavirus deltadioscoreae	E		KX008574	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform RT virus 1	DBRTV1	NULL	11518	202205763	plants	dsDNA-RT	8063
Badnavirus deltainflatheobromae	E	Gha63-15	MF642725	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana N virus	CSSGNV	NULL	11519	202206645	plants	dsDNA-RT	8064
Badnavirus deltasacchari	E	Morocco	M89923	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform MO virus	SCBMOV	NULL	11520	202202854	plants	dsDNA-RT	8065
Badnavirus deltavirgamusae	E	Nigeria	AJ002234	NULL	Complete genome	NULL	NULL	NULL	banana streak OL virus	BSOLV	NULL	11521	202202823	plants	dsDNA-RT	8066
Badnavirus epsilondioscoreae	E		KX008577	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform RT virus 2	DBRTV2	NULL	11522	202205764	plants	dsDNA-RT	8067
Badnavirus epsiloninflatheobromae	E	Gha53-15	MF642734	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana Q virus	CSSGQV	NULL	11523	202206646	plants	dsDNA-RT	8068
Badnavirus epsilonvirgamusae	E	Kenya	HQ593107	NULL	Complete genome	NULL	NULL	NULL	banana streak UA virus	BSUAV	NULL	11524	202202824	plants	dsDNA-RT	8069
Badnavirus etadioscoreae	E	B39-4	DQ822073	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform SN virus	DBSNV	NULL	11525	202202837	plants	dsDNA-RT	8070
Badnavirus etainflatheobromae	E	Agou 1	L14546	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Togo B virus	CSSTBV	NULL	11526	202202832	plants	dsDNA-RT	8071
Badnavirus etavirgamusae	E	Uganda	HQ593109	NULL	Complete genome	NULL	NULL	NULL	banana streak UL virus	BSULV	NULL	11527	202202826	plants	dsDNA-RT	8072
Badnavirus fici	E	Arkansas 1	JF411989	NULL	Complete genome	NULL	NULL	NULL	fig badnavirus 1	FBV1	NULL	11528	202202838	plants	dsDNA-RT	8073
Badnavirus gammadioscoreae	E	FJ14	KY827394	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform ES virus	DBESV	NULL	11529	202206649	plants	dsDNA-RT	8074
Badnavirus gammainflatheobromae	E	GH57-15	MF642724	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana M virus	CSSGMV	NULL	11530	202206644	plants	dsDNA-RT	8075
Badnavirus gammasacchari	E	Ireng Maleng	AJ277091	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform IM virus	SCBIMV	NULL	11531	202202853	plants	dsDNA-RT	8076
Badnavirus gammavirgamusae	E	Australia	AY805074	NULL	Complete genome	NULL	NULL	NULL	banana streak MY virus	BSMYV	NULL	11532	202202822	plants	dsDNA-RT	8077
Badnavirus iotavirgamusae	E	Vietnam	AY750155	NULL	Complete genome	NULL	NULL	NULL	banana streak VN virus	BSVNV	NULL	11533	202202828	plants	dsDNA-RT	8078
Badnavirus maculacommelinae	E	Olszewski	X52938	NULL	Complete genome	NULL	NULL	NULL	Commelina yellow mottle virus	CoYMV	NULL	11534	202202835	plants	dsDNA-RT	8079
Badnavirus maculadracaenae	E	China	DQ473478	NULL	Complete genome	NULL	NULL	NULL	Dracaena mottle virus	DrMV	NULL	11535	202208837	plants	dsDNA-RT	8080
Badnavirus maculaepiphylli	E	CA	MH396440	NULL	Complete genome	NULL	NULL	NULL	Epiphyllum mottle-associated virus	EpMoaV	NULL	11536	202208838	plants	dsDNA-RT	8081
Badnavirus maculahederae	E	SA1	MN850490	NULL	Complete genome	NULL	NULL	NULL	ivy ringspot-associated virus	IRSaV	NULL	11537	202208841	plants	dsDNA-RT	8082
Badnavirus maculakalanchoes	E		AY180137	NULL	Complete genome	NULL	NULL	NULL	Kalanchoë top-spotting virus	KTSV	NULL	11538	202202842	plants	dsDNA-RT	8083
Badnavirus maculapiperis	E	ISH-1	KC808712	NULL	Complete genome	NULL	NULL	NULL	Piper yellow mottle virus	PYMoV	NULL	11539	202202847	plants	dsDNA-RT	8084
Badnavirus maculasmallanthi	E	YV1	KM229702	NULL	Complete genome	NULL	NULL	NULL	yacon necrotic mottle virus	YNMoV	NULL	11540	202202858	plants	dsDNA-RT	8085
Badnavirus maculaspiraeae	E		AF299074	NULL	Partial genome	NULL	NULL	NULL	Spiraea yellow leafspot virus	SYLSV	NULL	11541	202202850	plants	dsDNA-RT	8086
Badnavirus maculaucubae	E		LC487411	NULL	Complete genome	NULL	NULL	NULL	aucuba ringspot virus	AuRV	NULL	11542	202213831	plants	dsDNA	8087
Badnavirus meliae	E	Zhejiang	OL630968	NULL	Complete genome	NULL	NULL	NULL	chinaberry tree badnavirus 1	ChTBV1	NULL	11543	202215099	plants	dsDNA	8088
Badnavirus mori	E	Lebanon34	LN651258	NULL	Complete genome	NULL	NULL	NULL	mulberry badnavirus 1	MBV1	NULL	11544	202202843	plants	dsDNA-RT	8089
Badnavirus necrozamiae	E	cycad	EU853709	NULL	Complete genome	NULL	NULL	NULL	cycad leaf necrosis virus	CLNV	NULL	11545	202208835	plants	dsDNA-RT	8090
Badnavirus occultipomeae	E	Huachano1	FJ560943	NULL	Complete genome	NULL	NULL	NULL	sweet potato pakakuy virus	SPPV	NULL	11546	202202855	plants	dsDNA-RT	8091
Badnavirus phirubi	E	BBV-3X	KJ413252	NULL	Complete genome	NULL	NULL	NULL	blackberry virus F	BVF	NULL	11547	202206642	plants	dsDNA-RT	8092
Badnavirus reterubi	E	Baumforth's Seedling A	KM078034	NULL	Complete genome	NULL	NULL	NULL	Rubus yellow net virus	RYNV	NULL	11548	202202848	plants	dsDNA-RT	8093
Badnavirus rutilanscamelliae	E	LG	MN542417	NULL	Complete genome	NULL	NULL	NULL	camellia lemon glow virus	CLGV	NULL	11549	202208834	plants	dsDNA-RT	8094
Badnavirus tessellocastaneae	E	FRlc1224A	MT269853	NULL	Complete genome	NULL	NULL	NULL	chestnut mosaic virus	ChMV	NULL	11550	202213832	plants	dsDNA	8095
Badnavirus tessellocitri	E	Huang	AF347695	NULL	Complete genome	NULL	NULL	NULL	citrus yellow mosaic virus	CiYMV	NULL	11551	202202834	plants	dsDNA-RT	8096
Badnavirus tessellopolysciatis	E	AR3	MH475918	NULL	Complete genome	NULL	NULL	NULL	Polyscias mosaic virus	PoMV	NULL	11552	202208842	plants	dsDNA-RT	8097
Badnavirus tessellostyphnolobii	E	1	KJ013302	NULL	Complete genome	NULL	NULL	NULL	pagoda yellow mosaic associated virus	PYMaV	NULL	11553	202202844	plants	dsDNA-RT	8098
Badnavirus tessellotheobromae	E	SCA6	KX276640	NULL	Complete genome	NULL	NULL	NULL	cacao mild mosaic virus	CMMV	NULL	11554	202205761	plants	dsDNA-RT	8099
Badnavirus tesselloziziphi	E	Z6	KX852476	NULL	Complete genome	NULL	NULL	NULL	jujube mosaic-associated virus	JuMaV	NULL	11555	202206651	plants	dsDNA-RT	8100
