prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	is_lineage_updated	msl
20174481	20184481	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174482	20184482	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174483	20184483	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174484	20184484	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174485	20184485	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174486	20184486	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174487	20184487	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174488	20184488	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174489	20184489	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174490	20184490	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174491	20184491	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174493	20184493	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174494	20184494	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174495	20184495	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174496	20184496	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174498	20184498	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174499	20184499	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174500	20184500	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174501	20184501	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174502	20184502	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174503	20184503	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174504	20184504	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174505	20184505	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174506	20184506	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174507	20184507	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174508	20184508	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174509	20184509	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174510	20184510	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174511	20184511	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174512	20184512	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174513	20184513	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174514	20184514	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174515	20184515	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174516	20184516	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174517	20184517	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174518	20184518	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174519	20184519	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174520	20184520	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174521	20184521	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174522	20184522	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174523	20184523	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174524	20184524	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174525	20184525	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174526	20184526	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174527	20184527	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174528	20184528	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174529	20184529	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174530	20184530	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174531	20184531	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174533	20184533	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174534	20184534	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174535	20184535	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174536	20184536	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174537	20184537	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174538	20184538	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174539	20184539	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174540	20184540	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174541	20184541	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174542	20184542	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174543	20184543	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174544	20184544	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174545	20184545	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174546	20184546	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174547	20184547	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174548	20184548	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174549	20184549	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174550	20184550	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174551	20184551	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174552	20184552	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174553	20184553	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174554	20184554	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174555	20184555	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174556	20184556	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174557	20184557	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174558	20184558	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174559	20184559	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174560	20184560	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174561	20184561	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174562	20184562	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174563	20184563	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174564	20184564	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174565	20184565	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174566	20184566	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174567	20184567	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174568	20184568	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174569	20184569	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174570	20184570	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174571	20184571	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174572	20184572	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174573	20184573	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174574	20184574	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174575	20184575	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174576	20184576	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174577	20184577	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174578	20184578	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174579	20184579	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174580	20184580	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174581	20184581	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174582	20184582	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174583	20184583	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174584	20184584	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174585	20184585	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174586	20184586	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174587	20184587	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174588	20184588	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174589	20184589	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174590	20184590	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174591	20184591	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174592	20184592	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174593	20184593	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174594	20184594	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174595	20184595	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174596	20184596	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174597	20184597	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174598	20184598	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174599	20184599	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174600	20184600	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174601	20184601	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174602	20184602	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174603	20184603	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174604	20184604	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174605	20184605	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174606	20184606	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174607	20184607	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174608	20184608	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174609	20184609	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174610	20184610	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174611	20184611	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174612	20184612	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174613	20184613	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174614	20184614	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174615	20184615	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174616	20184616	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174617	20184617	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174618	20184618	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174619	20184619	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174620	20184620	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174621	20184621	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174622	20184622	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174623	20184623	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174624	20184624	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174625	20184625	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174626	20184626	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174627	20184627	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174628	20184628	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174629	20184629	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174630	20184630	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174631	20184631	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174632	20184632	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174633	20184633	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174634	20184634	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174635	20184635	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174636	20184636	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174637	20184637	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174638	20184638	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174639	20184639	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174640	20184640	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174641	20184641	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174642	20184642	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174643	20184643	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174644	20184644	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174645	20184645	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174646	20184646	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174647	20184647	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174648	20184648	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174649	20184649	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174650	20184650	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174651	20184651	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174652	20184652	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174653	20184653	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174654	20184654	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174655	20184655	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174656	20184656	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174657	20184657	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174658	20184658	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174659	20184659	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174660	20184660	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174661	20184661	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174662	20184662	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174663	20184663	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174664	20184664	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174665	20184665	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174666	20184666	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174667	20184667	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174668	20184668	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174669	20184669	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174670	20184670	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174671	20184671	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174672	20184672	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174673	20184673	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174674	20184674	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174675	20184675	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174676	20184676	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174677	20184677	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174678	20184678	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174679	20184679	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174680	20184680	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174681	20184681	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174682	20184682	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174683	20184683	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174684	20184684	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174685	20184685	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174686	20184686	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174687	20184687	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174688	20184688	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174689	20184689	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174690	20184690	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174691	20184691	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174692	20184692	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174693	20184693	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174694	20184694	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174695	20184695	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174696	20184696	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174697	20184697	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174698	20184698	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174699	20184699	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174700	20184700	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174701	20184701	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174702	20184702	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174703	20184703	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174704	20184704	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174705	20184705	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174706	20184706	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174707	20184707	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174708	20184708	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174709	20184709	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174710	20184710	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174711	20184711	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174712	20184712	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174713	20184713	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174714	20184714	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174715	20184715	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174716	20184716	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174717	20184717	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174718	20184718	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174719	20184719	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174720	20184720	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174721	20184721	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174722	20184722	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174723	20184723	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174724	20184724	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174725	20184725	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174726	20184726	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174727	20184727	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174728	20184728	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174729	20184729	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174730	20184730	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174731	20184731	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174732	20184732	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174733	20184733	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174735	20184735	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174736	20184736	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174737	20184737	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174738	20184738	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174739	20184739	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174740	20184740	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174741	20184741	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174742	20184742	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174743	20184743	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174744	20184744	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174745	20184745	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174746	20184746	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174747	20184747	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174748	20184748	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174749	20184749	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174750	20184750	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174751	20184751	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174752	20184752	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174753	20184753	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174754	20184754	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174755	20184755	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174756	20184756	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174757	20184757	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174758	20184758	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174759	20184759	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174760	20184760	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174761	20184761	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174762	20184762	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174763	20184763	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174764	20184764	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174765	20184765	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174766	20184766	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174767	20184767	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174768	20184768	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174769	20184769	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174770	20184770	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174771	20184771	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174772	20184772	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174773	20184773	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174774	20184774	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174775	20184775	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174776	20184776	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174777	20184777	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174778	20184778	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174779	20184779	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174780	20184780	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174781	20184781	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174782	20184782	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174783	20184783	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174784	20184784	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174786	20184786	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174787	20184787	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174788	20184788	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174789	20184789	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174790	20184790	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174791	20184791	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174792	20184792	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174793	20184793	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174794	20184794	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174795	20184795	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174796	20184796	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174797	20184797	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174798	20184798	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174799	20184799	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174800	20184800	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174801	20184801	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174802	20184802	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174803	20184803	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174804	20184804	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174805	20184805	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174806	20184806	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174807	20184807	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174808	20184808	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174809	20184809	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174810	20184810	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174811	20184811	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174812	20184812	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174813	20184813	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174814	20184814	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174815	20184815	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174816	20184816	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174817	20184817	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174818	20184818	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174819	20184819	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174820	20184820	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174821	20184821	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174822	20184822	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174823	20184823	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174825	20184825	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174826	20184826	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174827	20184827	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174829	20184829	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174830	20184830	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174831	20184831	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174832	20184832	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174833	20184833	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174834	20184834	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174835	20184835	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174836	20184836	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174837	20184837	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174838	20184838	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174839	20184839	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174840	20184840	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174841	20184841	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174842	20184842	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174843	20184843	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174844	20184844	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174845	20184845	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174846	20184846	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174847	20184847	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174848	20184848	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174849	20184849	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174850	20184850	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174851	20184851	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174852	20184852	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174853	20184853	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174854	20184854	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174855	20184855	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174856	20184856	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174857	20184857	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174858	20184858	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174859	20184859	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174860	20184860	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174861	20184861	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174862	20184862	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174863	20184863	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174864	20184864	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174866	20184866	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174867	20184867	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174869	20184869	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174870	20184870	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174871	20184871	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174872	20184872	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174873	20184873	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174874	20184874	\N	\N	0	0	0	0	0	0	0	0	0	0	33
20174875	20184875	\N	\N	0	0	0	0	0	0	0	0	0	0	33
